latitude,longitude,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,total_rooms,median_house_value
36.6,-121.85,2.4864,1.0,0.0,0.0,3138.0,140400.0
36.61,-121.85,1.3897,1.0,0.0,0.0,238.0,125000.0
36.63,-121.86,2.5313,1.0,0.0,0.0,338.0,108300.0
36.62,-121.84,2.225,1.0,0.0,0.0,32.0,150000.0
36.72,-121.8,5.4508,1.0,0.0,0.0,2493.0,190000.0
36.69,-121.8,3.4239,1.0,0.0,0.0,3877.0,194800.0
38.3,-122.29,1.0096,0.0,0.0,1.0,144.0,162500.0
38.3,-122.29,1.8287,0.0,0.0,1.0,935.0,146900.0
38.3,-122.3,2.7619,0.0,0.0,1.0,1108.0,154600.0
38.3,-122.3,3.3542,0.0,0.0,1.0,1128.0,154600.0
38.3,-122.29,1.6691,0.0,0.0,1.0,1219.0,183300.0
38.29,-122.28,2.2366,0.0,0.0,1.0,1398.0,140200.0
38.29,-122.29,2.4398,0.0,0.0,1.0,3217.0,163100.0
38.29,-122.3,2.9643,0.0,0.0,1.0,2278.0,154000.0
38.29,-122.3,2.6518,0.0,0.0,1.0,1739.0,156100.0
38.28,-122.29,3.6083,0.0,0.0,1.0,2308.0,134200.0
38.29,-122.26,6.5799,0.0,0.0,1.0,969.0,218100.0
38.29,-122.27,2.8409,0.0,0.0,1.0,1446.0,153000.0
38.3,-122.28,2.0134,0.0,0.0,1.0,526.0,142500.0
38.29,-122.28,1.9875,0.0,0.0,1.0,531.0,325000.0
38.29,-122.27,3.3021,0.0,0.0,1.0,3870.0,152700.0
38.28,-122.26,4.5,0.0,0.0,1.0,2831.0,158300.0
38.28,-122.27,2.6618,0.0,0.0,1.0,1170.0,136200.0
38.31,-122.26,5.2444,0.0,0.0,1.0,4518.0,281100.0
38.32,-122.27,1.9946,0.0,0.0,1.0,1267.0,206800.0
38.31,-122.27,2.9054,0.0,0.0,1.0,3030.0,155200.0
38.32,-122.28,3.4543,0.0,0.0,1.0,4609.0,194500.0
38.32,-122.29,2.7667,0.0,0.0,1.0,4312.0,153200.0
38.32,-122.3,2.5035,0.0,0.0,1.0,2063.0,153200.0
38.31,-122.3,3.455,0.0,0.0,1.0,1797.0,137500.0
38.31,-122.29,2.7325,0.0,0.0,1.0,4927.0,162900.0
38.31,-122.28,1.76,0.0,0.0,1.0,58.0,166700.0
38.31,-122.29,2.2721,0.0,0.0,1.0,3075.0,139800.0
38.3,-122.3,2.6346,0.0,0.0,1.0,3690.0,139800.0
38.34,-122.31,4.5293,0.0,0.0,1.0,4187.0,210400.0
38.33,-122.31,3.6042,0.0,0.0,1.0,1922.0,183300.0
38.33,-122.3,4.1862,0.0,0.0,1.0,4741.0,183600.0
38.33,-122.31,4.0132,0.0,0.0,1.0,2155.0,174700.0
38.32,-122.31,3.7045,0.0,0.0,1.0,2463.0,161500.0
38.33,-122.32,5.0877,0.0,0.0,1.0,851.0,209300.0
38.33,-122.33,5.3017,0.0,0.0,1.0,3193.0,202600.0
38.32,-122.32,5.8002,0.0,0.0,1.0,2922.0,238700.0
38.32,-122.32,4.0878,0.0,0.0,1.0,2483.0,164400.0
38.32,-122.31,3.285,0.0,0.0,1.0,3997.0,138100.0
38.32,-122.32,5.0,0.0,0.0,1.0,2710.0,175200.0
38.3,-122.31,3.9,0.0,0.0,1.0,3883.0,187300.0
38.31,-122.31,3.8796,0.0,0.0,1.0,2577.0,175500.0
38.3,-122.31,3.6039,0.0,0.0,1.0,3023.0,126000.0
38.29,-122.32,2.3787,0.0,0.0,1.0,1607.0,177900.0
38.29,-122.33,5.3351,0.0,0.0,1.0,3541.0,269900.0
38.29,-122.3,2.4728,0.0,0.0,1.0,1789.0,139700.0
38.29,-122.3,3.0404,0.0,0.0,1.0,1701.0,142100.0
38.28,-122.3,3.3977,0.0,0.0,1.0,1633.0,158700.0
38.27,-122.31,4.3585,0.0,0.0,1.0,1748.0,194400.0
38.27,-122.3,3.6389,0.0,0.0,1.0,1051.0,130200.0
38.25,-122.3,3.7188,0.0,0.0,1.0,3548.0,163400.0
38.28,-122.21,4.4861,0.0,0.0,1.0,1273.0,269300.0
38.25,-122.24,4.9167,0.0,0.0,1.0,213.0,187500.0
38.22,-122.28,7.5197,0.0,0.0,1.0,106.0,275000.0
38.17,-122.25,4.2955,0.0,0.0,1.0,778.0,121300.0
38.17,-122.23,1.8942,0.0,0.0,1.0,350.0,216700.0
38.16,-122.25,2.9375,0.0,0.0,1.0,4459.0,106700.0
38.16,-122.26,4.0337,0.0,0.0,1.0,2840.0,130400.0
38.37,-122.39,6.8,1.0,0.0,0.0,1066.0,240800.0
38.33,-122.37,4.825,0.0,0.0,1.0,1868.0,195100.0
38.3,-122.35,5.6304,0.0,0.0,1.0,3735.0,243100.0
38.21,-122.33,4.625,0.0,0.0,1.0,2017.0,228600.0
38.34,-122.4,3.5781,1.0,0.0,0.0,1408.0,242500.0
38.38,-122.33,4.5694,0.0,1.0,0.0,1020.0,287500.0
38.41,-122.4,2.5685,0.0,1.0,0.0,4867.0,267600.0
38.35,-122.32,5.5718,0.0,1.0,0.0,3494.0,185200.0
38.41,-122.36,3.7067,0.0,1.0,0.0,1808.0,175000.0
38.4,-122.36,2.2536,0.0,1.0,0.0,2716.0,201200.0
38.35,-122.18,6.0266,0.0,1.0,0.0,407.0,216700.0
38.41,-122.21,5.5266,0.0,1.0,0.0,4270.0,331300.0
38.4,-122.29,4.7833,0.0,1.0,0.0,2024.0,361100.0
38.39,-122.33,6.3427,0.0,1.0,0.0,831.0,304800.0
38.34,-122.28,3.6389,0.0,0.0,1.0,1066.0,304000.0
38.36,-122.26,6.9931,0.0,1.0,0.0,1821.0,398800.0
38.33,-122.26,5.815,0.0,0.0,1.0,2048.0,339200.0
38.33,-122.23,5.5368,0.0,0.0,1.0,3440.0,325900.0
38.31,-122.24,6.1089,0.0,0.0,1.0,1938.0,280800.0
38.53,-122.52,4.875,0.0,1.0,0.0,1227.0,336700.0
38.48,-122.48,4.6379,0.0,1.0,0.0,2278.0,348200.0
38.46,-122.4,4.635,0.0,1.0,0.0,2542.0,248500.0
38.51,-122.47,3.5506,0.0,1.0,0.0,2487.0,187500.0
38.51,-122.47,3.4904,0.0,1.0,0.0,928.0,196900.0
38.51,-122.48,3.1312,0.0,1.0,0.0,1977.0,247600.0
38.5,-122.48,4.3125,0.0,1.0,0.0,3049.0,276500.0
38.5,-122.47,4.1993,0.0,1.0,0.0,2191.0,214500.0
38.51,-122.45,1.9441,0.0,1.0,0.0,1297.0,184400.0
38.53,-122.4,3.6118,0.0,1.0,0.0,1741.0,248400.0
38.57,-122.44,3.6429,0.0,1.0,0.0,2101.0,159700.0
38.58,-122.45,3.0938,0.0,1.0,0.0,2517.0,189400.0
38.6,-122.47,5.3698,0.0,1.0,0.0,1036.0,303300.0
38.54,-122.48,4.2096,0.0,1.0,0.0,1898.0,256600.0
38.53,-122.46,3.6641,0.0,1.0,0.0,1735.0,275800.0
38.68,-122.27,3.1563,0.0,1.0,0.0,742.0,98400.0
38.57,-122.26,2.1979,0.0,1.0,0.0,509.0,152800.0
38.53,-122.27,4.4,0.0,1.0,0.0,678.0,142500.0
38.49,-122.18,3.3393,0.0,1.0,0.0,1743.0,146900.0
38.67,-122.52,3.4539,0.0,1.0,0.0,1705.0,300000.0
38.56,-122.59,4.65,1.0,0.0,0.0,2088.0,245000.0
38.58,-122.57,1.9925,0.0,1.0,0.0,2083.0,225000.0
38.59,-122.58,3.5208,0.0,1.0,0.0,1239.0,195800.0
38.58,-122.58,2.3942,0.0,1.0,0.0,2723.0,183100.0
38.58,-122.59,3.7585,1.0,0.0,0.0,3753.0,185700.0
39.09,-121.07,2.8864,0.0,1.0,0.0,1878.0,143100.0
39.08,-121.1,2.5887,0.0,1.0,0.0,1110.0,144400.0
39.09,-121.11,2.3062,0.0,1.0,0.0,1000.0,138800.0
39.03,-121.12,3.6563,0.0,1.0,0.0,838.0,163500.0
39.13,-121.05,4.4375,0.0,1.0,0.0,3063.0,185100.0
39.14,-121.03,4.0775,0.0,1.0,0.0,3138.0,164500.0
39.13,-121.07,4.0848,0.0,1.0,0.0,4839.0,155900.0
39.11,-121.05,3.6333,0.0,1.0,0.0,2767.0,170200.0
39.08,-121.04,3.463,0.0,1.0,0.0,2870.0,201700.0
39.09,-121.0,3.0781,0.0,1.0,0.0,439.0,162500.0
39.02,-121.08,4.2031,0.0,1.0,0.0,1839.0,209600.0
39.05,-121.07,3.6087,0.0,1.0,0.0,1813.0,182100.0
39.04,-121.07,4.5042,0.0,1.0,0.0,2374.0,206400.0
39.05,-121.03,3.9185,0.0,1.0,0.0,1875.0,195200.0
39.04,-121.06,4.2802,0.0,1.0,0.0,1651.0,194800.0
39.04,-121.06,5.5161,0.0,1.0,0.0,1999.0,361900.0
39.03,-121.06,3.8417,0.0,1.0,0.0,1887.0,187200.0
39.11,-121.22,3.0804,0.0,1.0,0.0,1405.0,156800.0
39.05,-121.19,3.9,0.0,1.0,0.0,1131.0,180400.0
39.1,-121.14,5.0389,0.0,1.0,0.0,1085.0,171500.0
39.2,-121.12,3.045,0.0,1.0,0.0,1431.0,170400.0
39.15,-121.1,4.0333,0.0,1.0,0.0,680.0,161500.0
39.18,-121.08,3.7426,0.0,1.0,0.0,2323.0,162700.0
39.26,-121.18,3.5938,0.0,1.0,0.0,811.0,140300.0
39.25,-121.18,4.3646,0.0,1.0,0.0,3415.0,185900.0
39.25,-121.2,4.3523,0.0,1.0,0.0,906.0,188200.0
39.23,-121.18,3.7125,0.0,1.0,0.0,2112.0,175000.0
39.24,-121.21,4.3702,0.0,1.0,0.0,4194.0,226100.0
39.23,-121.2,5.2359,0.0,1.0,0.0,2802.0,213300.0
39.19,-121.18,2.4688,0.0,1.0,0.0,1528.0,138800.0
39.18,-121.16,3.1042,0.0,1.0,0.0,1006.0,152000.0
39.17,-121.25,2.125,0.0,1.0,0.0,999.0,151800.0
39.2,-121.2,2.9688,0.0,1.0,0.0,1039.0,128300.0
39.23,-121.15,2.8102,0.0,1.0,0.0,3883.0,144400.0
39.22,-121.24,2.2917,0.0,1.0,0.0,983.0,145100.0
39.27,-121.23,3.3603,0.0,1.0,0.0,1265.0,162500.0
39.23,-121.07,1.9886,0.0,1.0,0.0,2099.0,113800.0
39.24,-121.04,2.3125,0.0,1.0,0.0,1188.0,125700.0
39.23,-121.05,1.5313,0.0,1.0,0.0,1634.0,154900.0
39.23,-121.06,2.186,0.0,1.0,0.0,2229.0,132700.0
39.22,-121.06,2.325,0.0,1.0,0.0,1749.0,109700.0
39.23,-121.09,2.7813,0.0,1.0,0.0,2637.0,109200.0
39.22,-121.07,2.425,0.0,1.0,0.0,2432.0,121100.0
39.22,-121.08,2.1419,0.0,1.0,0.0,2188.0,105200.0
39.21,-121.08,2.4811,0.0,1.0,0.0,3033.0,111800.0
39.22,-121.09,2.6042,0.0,1.0,0.0,2200.0,116700.0
39.2,-121.07,1.0,0.0,1.0,0.0,204.0,90600.0
39.23,-121.02,1.4241,0.0,1.0,0.0,1427.0,125000.0
39.22,-121.04,2.25,0.0,1.0,0.0,1889.0,112500.0
39.21,-121.03,3.2337,0.0,1.0,0.0,2843.0,123100.0
39.2,-121.05,2.3125,0.0,1.0,0.0,1759.0,108300.0
39.21,-121.06,2.2083,0.0,1.0,0.0,1452.0,103900.0
39.21,-121.05,2.535,0.0,1.0,0.0,1264.0,117100.0
39.22,-120.94,4.0062,0.0,1.0,0.0,1321.0,153800.0
39.27,-120.83,3.67,0.0,1.0,0.0,3338.0,160100.0
39.23,-121.0,4.0426,0.0,1.0,0.0,2809.0,191700.0
39.22,-120.99,2.8942,0.0,1.0,0.0,1497.0,182500.0
39.2,-120.99,3.3009,0.0,1.0,0.0,2993.0,156800.0
39.17,-120.93,3.6563,0.0,1.0,0.0,2331.0,164900.0
39.13,-120.99,3.6434,0.0,1.0,0.0,770.0,155400.0
39.18,-120.99,3.6607,0.0,1.0,0.0,2550.0,153000.0
39.16,-121.0,3.2813,0.0,1.0,0.0,1170.0,163200.0
39.19,-121.04,3.5859,0.0,1.0,0.0,856.0,144300.0
39.17,-121.02,3.2303,0.0,1.0,0.0,2277.0,149500.0
39.27,-121.02,3.2,0.0,1.0,0.0,3720.0,155000.0
39.26,-121.03,2.4283,0.0,1.0,0.0,3739.0,143100.0
39.26,-121.0,3.1094,0.0,1.0,0.0,810.0,136100.0
39.25,-121.02,2.2278,0.0,1.0,0.0,1549.0,155400.0
39.29,-121.06,3.4028,0.0,1.0,0.0,1864.0,171800.0
39.32,-120.94,3.5385,0.0,1.0,0.0,3120.0,157400.0
39.25,-121.06,3.9537,0.0,1.0,0.0,3127.0,172800.0
39.3,-120.89,3.5417,0.0,1.0,0.0,2282.0,155100.0
39.26,-120.99,3.7917,0.0,1.0,0.0,2616.0,179200.0
39.39,-120.91,1.6094,0.0,1.0,0.0,352.0,79500.0
39.37,-121.03,2.6341,0.0,1.0,0.0,1337.0,85000.0
39.31,-121.13,2.8102,0.0,1.0,0.0,3442.0,128900.0
39.39,-120.74,1.3523,0.0,1.0,0.0,453.0,85700.0
39.4,-120.09,2.125,0.0,1.0,0.0,1076.0,83900.0
39.33,-120.17,4.119,0.0,1.0,0.0,1046.0,110900.0
39.33,-120.2,3.7841,0.0,1.0,0.0,1988.0,109500.0
39.32,-120.19,2.3594,0.0,1.0,0.0,1536.0,155700.0
39.32,-120.17,3.5652,0.0,1.0,0.0,2421.0,119800.0
39.33,-120.17,0.9283,0.0,1.0,0.0,614.0,116300.0
39.37,-120.1,4.5208,0.0,1.0,0.0,2325.0,117300.0
39.33,-120.1,4.3958,0.0,1.0,0.0,2738.0,124800.0
39.36,-120.15,5.6856,0.0,1.0,0.0,2254.0,138100.0
39.34,-120.35,4.0278,0.0,1.0,0.0,1986.0,95800.0
39.35,-120.27,4.665,0.0,1.0,0.0,2520.0,145600.0
39.34,-120.25,3.1842,0.0,1.0,0.0,2739.0,162500.0
39.35,-120.24,3.4792,0.0,1.0,0.0,4195.0,180800.0
39.36,-120.23,4.0481,0.0,1.0,0.0,2045.0,152300.0
39.35,-120.22,4.5882,0.0,1.0,0.0,1872.0,198400.0
39.35,-120.21,4.7917,0.0,1.0,0.0,914.0,187500.0
39.35,-120.19,5.0622,0.0,1.0,0.0,2611.0,174100.0
33.94,-117.95,5.0782,1.0,0.0,0.0,2851.0,264100.0
33.94,-117.96,4.8906,1.0,0.0,0.0,2228.0,228900.0
33.94,-117.97,4.1205,1.0,0.0,0.0,1870.0,217000.0
33.94,-117.97,5.5608,1.0,0.0,0.0,1632.0,255800.0
33.94,-117.97,4.0893,1.0,0.0,0.0,1928.0,215700.0
33.93,-117.97,4.4107,1.0,0.0,0.0,1975.0,202000.0
33.93,-117.97,4.5461,1.0,0.0,0.0,1700.0,194000.0
33.93,-117.96,3.46,1.0,0.0,0.0,1471.0,232800.0
33.93,-117.96,3.776,1.0,0.0,0.0,2316.0,192600.0
33.94,-117.96,2.6641,1.0,0.0,0.0,2397.0,185200.0
33.93,-117.94,4.0833,1.0,0.0,0.0,1770.0,162500.0
33.93,-117.94,3.8194,1.0,0.0,0.0,1475.0,186000.0
33.93,-117.94,2.7125,1.0,0.0,0.0,999.0,166100.0
33.93,-117.95,3.4702,1.0,0.0,0.0,3445.0,161900.0
33.93,-117.95,2.6123,1.0,0.0,0.0,2633.0,161300.0
33.93,-117.96,4.7446,1.0,0.0,0.0,2014.0,175400.0
33.92,-117.97,5.7796,1.0,0.0,0.0,2620.0,241300.0
33.93,-117.97,4.1321,1.0,0.0,0.0,1887.0,198100.0
33.92,-117.97,3.0,1.0,0.0,0.0,2017.0,251400.0
33.92,-117.96,3.2158,1.0,0.0,0.0,3744.0,215000.0
33.92,-117.95,3.6106,1.0,0.0,0.0,2825.0,153600.0
33.92,-117.94,3.0588,1.0,0.0,0.0,639.0,145200.0
33.92,-117.95,4.0,1.0,0.0,0.0,1661.0,178200.0
33.92,-117.95,4.3426,1.0,0.0,0.0,3127.0,141300.0
33.92,-117.94,4.6696,1.0,0.0,0.0,1053.0,165500.0
33.92,-117.95,3.1378,1.0,0.0,0.0,2312.0,137000.0
33.94,-117.94,5.1084,1.0,0.0,0.0,3250.0,303800.0
33.94,-117.94,4.5096,1.0,0.0,0.0,1596.0,241100.0
33.94,-117.95,4.45,1.0,0.0,0.0,2237.0,267900.0
33.94,-117.94,2.2156,1.0,0.0,0.0,1962.0,145000.0
33.94,-117.93,6.0516,1.0,0.0,0.0,2658.0,245000.0
33.94,-117.93,4.225,1.0,0.0,0.0,3664.0,224700.0
33.93,-117.93,3.7933,1.0,0.0,0.0,2431.0,184400.0
33.94,-117.92,5.583,1.0,0.0,0.0,4566.0,267700.0
33.94,-117.92,4.7813,1.0,0.0,0.0,2506.0,198200.0
33.92,-117.93,4.2443,1.0,0.0,0.0,2271.0,174400.0
33.93,-117.93,2.8,1.0,0.0,0.0,1128.0,137500.0
33.93,-117.93,2.1944,1.0,0.0,0.0,1626.0,139600.0
33.93,-117.92,3.75,1.0,0.0,0.0,4415.0,166300.0
33.93,-117.91,6.2452,1.0,0.0,0.0,2578.0,291700.0
33.94,-117.89,4.7216,1.0,0.0,0.0,3349.0,227000.0
33.93,-117.9,3.3173,1.0,0.0,0.0,4325.0,247400.0
33.92,-117.89,5.4617,1.0,0.0,0.0,2936.0,190300.0
33.92,-117.9,5.9177,1.0,0.0,0.0,698.0,267600.0
33.92,-117.91,4.7222,1.0,0.0,0.0,380.0,208300.0
33.91,-117.91,3.6106,1.0,0.0,0.0,2181.0,196400.0
33.91,-117.91,5.0096,1.0,0.0,0.0,1763.0,221700.0
33.91,-117.91,4.125,1.0,0.0,0.0,1530.0,230200.0
33.91,-117.91,4.9766,1.0,0.0,0.0,2249.0,267100.0
33.92,-117.89,3.8333,1.0,0.0,0.0,1473.0,170400.0
33.91,-117.89,3.7321,1.0,0.0,0.0,1264.0,216500.0
33.91,-117.9,3.5403,1.0,0.0,0.0,1376.0,195400.0
33.92,-117.89,3.4954,1.0,0.0,0.0,2120.0,159500.0
33.92,-117.89,2.3935,1.0,0.0,0.0,1562.0,125000.0
33.9,-117.89,6.5284,1.0,0.0,0.0,1426.0,288700.0
33.9,-117.89,7.898,1.0,0.0,0.0,1533.0,258200.0
33.9,-117.9,4.9743,1.0,0.0,0.0,2176.0,193500.0
33.91,-117.9,4.9524,1.0,0.0,0.0,2885.0,226600.0
33.91,-117.9,4.3103,1.0,0.0,0.0,4181.0,201600.0
33.92,-117.92,5.1952,1.0,0.0,0.0,2181.0,302100.0
33.91,-117.92,6.1825,1.0,0.0,0.0,2868.0,336900.0
33.91,-117.92,9.5561,1.0,0.0,0.0,2558.0,411800.0
33.9,-117.91,9.3125,1.0,0.0,0.0,829.0,293500.0
33.89,-117.92,5.4716,1.0,0.0,0.0,2895.0,400000.0
33.9,-117.92,6.3489,1.0,0.0,0.0,1814.0,337900.0
33.91,-117.93,5.2017,1.0,0.0,0.0,1698.0,364600.0
33.9,-117.9,6.9399,1.0,0.0,0.0,3821.0,349600.0
33.88,-117.9,9.0055,1.0,0.0,0.0,2696.0,375400.0
33.89,-117.89,13.1107,1.0,0.0,0.0,1671.0,467600.0
33.89,-117.92,5.0258,1.0,0.0,0.0,1859.0,161800.0
33.9,-117.96,7.2532,1.0,0.0,0.0,1899.0,381500.0
33.9,-117.95,6.8429,1.0,0.0,0.0,3057.0,372600.0
33.9,-117.96,6.5635,1.0,0.0,0.0,2423.0,346900.0
33.9,-117.98,4.8264,1.0,0.0,0.0,1537.0,146800.0
33.88,-117.96,6.2556,1.0,0.0,0.0,3578.0,341300.0
33.89,-117.95,6.5764,1.0,0.0,0.0,1665.0,349000.0
33.89,-117.96,4.4375,1.0,0.0,0.0,1332.0,334100.0
33.9,-117.93,9.9071,1.0,0.0,0.0,2629.0,500001.0
33.89,-117.94,6.7528,1.0,0.0,0.0,2577.0,459600.0
33.88,-117.94,5.3738,1.0,0.0,0.0,2159.0,365100.0
33.9,-117.94,9.7956,1.0,0.0,0.0,2029.0,500001.0
33.87,-117.98,3.3199,1.0,0.0,0.0,2037.0,188800.0
33.87,-117.98,3.8068,1.0,0.0,0.0,1310.0,158700.0
33.86,-117.98,3.875,1.0,0.0,0.0,1025.0,137500.0
33.86,-117.98,4.1287,1.0,0.0,0.0,1240.0,205800.0
33.87,-117.97,3.7054,1.0,0.0,0.0,1784.0,169200.0
33.86,-117.97,3.6006,1.0,0.0,0.0,2138.0,161700.0
33.86,-117.97,3.5855,1.0,0.0,0.0,1691.0,174300.0
33.86,-117.97,3.6471,1.0,0.0,0.0,1370.0,141700.0
33.86,-117.96,3.7813,1.0,0.0,0.0,2146.0,184900.0
33.86,-117.96,4.2937,1.0,0.0,0.0,2181.0,183200.0
33.87,-117.96,3.7222,1.0,0.0,0.0,1972.0,187500.0
33.86,-117.95,4.53,1.0,0.0,0.0,2375.0,193500.0
33.86,-117.95,5.2099,1.0,0.0,0.0,2478.0,191400.0
33.86,-117.96,3.3516,1.0,0.0,0.0,2366.0,190000.0
33.88,-117.94,5.4217,1.0,0.0,0.0,1747.0,256000.0
33.87,-117.95,4.285,1.0,0.0,0.0,1599.0,184900.0
33.87,-117.95,4.4784,1.0,0.0,0.0,1854.0,185200.0
33.87,-117.95,2.0227,1.0,0.0,0.0,1432.0,55000.0
33.87,-117.96,3.141,1.0,0.0,0.0,890.0,167500.0
33.87,-117.96,4.7984,1.0,0.0,0.0,1785.0,175800.0
33.88,-117.95,3.6705,1.0,0.0,0.0,1939.0,275000.0
33.86,-117.94,4.6477,1.0,0.0,0.0,2824.0,194700.0
33.86,-117.94,2.1432,1.0,0.0,0.0,1013.0,197500.0
33.86,-117.95,5.197,1.0,0.0,0.0,2038.0,195700.0
33.86,-117.93,4.5774,1.0,0.0,0.0,1672.0,182100.0
33.86,-117.93,4.0288,1.0,0.0,0.0,1216.0,184000.0
33.86,-117.94,4.6964,1.0,0.0,0.0,1235.0,183100.0
33.86,-117.94,4.75,1.0,0.0,0.0,2127.0,185600.0
33.88,-117.93,5.1237,1.0,0.0,0.0,2157.0,240000.0
33.87,-117.93,1.4803,1.0,0.0,0.0,1277.0,137500.0
33.87,-117.94,3.9375,1.0,0.0,0.0,2066.0,187000.0
33.88,-117.94,4.3333,1.0,0.0,0.0,1694.0,239300.0
33.87,-117.92,2.1991,1.0,0.0,0.0,308.0,191100.0
33.87,-117.92,2.8438,1.0,0.0,0.0,1125.0,162500.0
33.87,-117.93,2.315,1.0,0.0,0.0,950.0,182100.0
33.88,-117.93,4.0812,1.0,0.0,0.0,1306.0,241700.0
33.88,-117.93,7.2893,1.0,0.0,0.0,2458.0,293500.0
33.88,-117.92,3.75,1.0,0.0,0.0,1270.0,232500.0
33.88,-117.91,5.2336,1.0,0.0,0.0,1851.0,235600.0
33.88,-117.92,5.3649,1.0,0.0,0.0,1683.0,243600.0
33.88,-117.92,5.3986,1.0,0.0,0.0,1632.0,318700.0
33.89,-117.91,7.875,1.0,0.0,0.0,1631.0,351900.0
33.88,-117.9,5.2897,1.0,0.0,0.0,2062.0,230400.0
33.88,-117.9,4.675,1.0,0.0,0.0,1396.0,215400.0
33.87,-117.9,2.9861,1.0,0.0,0.0,2315.0,218600.0
33.87,-117.9,3.4338,1.0,0.0,0.0,1411.0,195200.0
33.87,-117.91,2.5,1.0,0.0,0.0,1121.0,143800.0
33.87,-117.91,2.9076,1.0,0.0,0.0,2031.0,177300.0
33.89,-117.88,3.6435,1.0,0.0,0.0,1616.0,119100.0
33.89,-117.88,4.5,1.0,0.0,0.0,959.0,173300.0
33.88,-117.88,3.0263,1.0,0.0,0.0,957.0,162500.0
33.88,-117.89,1.9127,1.0,0.0,0.0,1655.0,175000.0
33.88,-117.89,5.3836,1.0,0.0,0.0,1582.0,229600.0
33.88,-117.89,5.7519,1.0,0.0,0.0,2091.0,243400.0
33.87,-117.89,3.0893,1.0,0.0,0.0,1492.0,188200.0
33.87,-117.89,3.3594,1.0,0.0,0.0,1133.0,202100.0
33.87,-117.88,5.6409,1.0,0.0,0.0,1919.0,190900.0
33.87,-117.89,3.0465,1.0,0.0,0.0,1569.0,148900.0
33.87,-117.93,3.3472,1.0,0.0,0.0,1006.0,168000.0
33.86,-117.93,2.6563,1.0,0.0,0.0,931.0,155000.0
33.86,-117.93,3.3438,1.0,0.0,0.0,1627.0,186600.0
33.86,-117.93,5.5867,1.0,0.0,0.0,931.0,182500.0
33.87,-117.93,1.7935,1.0,0.0,0.0,1221.0,162500.0
33.86,-117.89,3.3008,1.0,0.0,0.0,1395.0,193800.0
33.86,-117.91,2.4732,1.0,0.0,0.0,2296.0,165800.0
33.86,-117.92,3.6375,1.0,0.0,0.0,745.0,133900.0
33.87,-117.92,3.055,1.0,0.0,0.0,1597.0,157800.0
33.91,-117.87,4.2188,1.0,0.0,0.0,2434.0,176300.0
33.9,-117.88,6.5945,1.0,0.0,0.0,3180.0,277300.0
33.9,-117.88,3.5333,1.0,0.0,0.0,1705.0,114400.0
33.89,-117.88,3.0214,1.0,0.0,0.0,3583.0,218400.0
33.89,-117.88,3.6946,1.0,0.0,0.0,3218.0,265500.0
33.89,-117.87,7.1472,1.0,0.0,0.0,1142.0,270100.0
33.91,-117.86,6.4514,1.0,0.0,0.0,2889.0,270800.0
33.9,-117.86,6.9113,1.0,0.0,0.0,1452.0,285200.0
33.9,-117.86,7.2478,1.0,0.0,0.0,3205.0,299200.0
33.9,-117.87,6.8268,1.0,0.0,0.0,3181.0,280300.0
33.89,-117.86,6.6897,1.0,0.0,0.0,4386.0,289800.0
33.89,-117.86,6.9612,1.0,0.0,0.0,2002.0,274500.0
33.89,-117.87,6.4218,1.0,0.0,0.0,1674.0,275000.0
33.88,-117.86,3.7361,1.0,0.0,0.0,1621.0,201400.0
33.89,-117.87,2.425,1.0,0.0,0.0,1441.0,171700.0
33.89,-117.87,3.343,1.0,0.0,0.0,2340.0,184600.0
33.88,-117.87,3.025,1.0,0.0,0.0,1808.0,156900.0
33.88,-117.87,3.3036,1.0,0.0,0.0,2655.0,183900.0
33.88,-117.87,3.5667,1.0,0.0,0.0,3333.0,190700.0
33.88,-117.87,3.6417,1.0,0.0,0.0,2612.0,204300.0
33.87,-117.86,5.1784,1.0,0.0,0.0,1600.0,254000.0
33.85,-117.87,5.2949,1.0,0.0,0.0,45.0,350000.0
33.86,-117.85,4.6806,1.0,0.0,0.0,329.0,187500.0
33.89,-117.85,5.9639,1.0,0.0,0.0,4020.0,262300.0
33.88,-117.85,7.3658,1.0,0.0,0.0,4753.0,288500.0
33.88,-117.86,6.5843,1.0,0.0,0.0,3977.0,272200.0
33.87,-117.85,5.6549,1.0,0.0,0.0,5078.0,301900.0
33.9,-117.85,5.5918,1.0,0.0,0.0,4026.0,260500.0
33.9,-117.85,5.2037,1.0,0.0,0.0,1548.0,242200.0
33.89,-117.84,5.7951,1.0,0.0,0.0,3935.0,226900.0
33.89,-117.85,5.7457,1.0,0.0,0.0,3326.0,240600.0
33.87,-117.88,3.2083,1.0,0.0,0.0,1519.0,145300.0
33.86,-117.87,3.1534,1.0,0.0,0.0,2232.0,324400.0
33.87,-117.87,4.6563,1.0,0.0,0.0,2663.0,162400.0
33.87,-117.87,2.4929,1.0,0.0,0.0,1898.0,158500.0
33.87,-117.87,3.0227,1.0,0.0,0.0,1332.0,297100.0
33.87,-117.86,5.6573,1.0,0.0,0.0,1591.0,216000.0
33.85,-117.88,2.7759,1.0,0.0,0.0,2705.0,200000.0
33.86,-117.87,3.4856,1.0,0.0,0.0,2292.0,142800.0
33.85,-117.88,3.1667,1.0,0.0,0.0,1105.0,113900.0
